;Unique_Image_ID;Date;Site;Archipelago;Island;Island_Site;Depth;Quadrat;Category;Coral_Genus_Form;Cover;Coral_genus;Coral_form
1;20180915_UTP_QUADRAT_SOCBOR1_120M_1.jpg;20180915;SOCBOR1;Society;Bora;1;120;1;Calcifying_algae;Calcifying_algae;1.33;NA;NA
2;20180915_UTP_QUADRAT_SOCBOR1_120M_1.jpg;20180915;SOCBOR1;Society;Bora;1;120;1;Black_coral;Black_coral;1.33;NA;NA
3;20180915_UTP_QUADRAT_SOCBOR1_120M_1.jpg;20180915;SOCBOR1;Society;Bora;1;120;1;Sediment_substrate;Sediment_substrate;45.33;NA;NA
4;20180915_UTP_QUADRAT_SOCBOR1_120M_1.jpg;20180915;SOCBOR1;Society;Bora;1;120;1;Consolidate_substrate;Consolidate_substrate;32;NA;NA
5;20180915_UTP_QUADRAT_SOCBOR1_120M_1.jpg;20180915;SOCBOR1;Society;Bora;1;120;1;Rubble;Rubble;13.33;NA;NA
6;20180915_UTP_QUADRAT_SOCBOR1_120M_1.jpg;20180915;SOCBOR1;Society;Bora;1;120;1;Sessile_Invertebrates;Sessile_Invertebrates;6.67;NA;NA
7;20180915_UTP_QUADRAT_SOCBOR1_120M_2.jpg;20180915;SOCBOR1;Society;Bora;1;120;11;Calcifying_algae;Calcifying_algae;1.33;NA;NA
8;20180915_UTP_QUADRAT_SOCBOR1_120M_2.jpg;20180915;SOCBOR1;Society;Bora;1;120;11;Sediment_substrate;Sediment_substrate;46.67;NA;NA
9;20180915_UTP_QUADRAT_SOCBOR1_120M_2.jpg;20180915;SOCBOR1;Society;Bora;1;120;11;Consolidate_substrate;Consolidate_substrate;38.67;NA;NA
10;20180915_UTP_QUADRAT_SOCBOR1_120M_2.jpg;20180915;SOCBOR1;Society;Bora;1;120;11;Rubble;Rubble;9.33;NA;NA
11;20180915_UTP_QUADRAT_SOCBOR1_120M_2.jpg;20180915;SOCBOR1;Society;Bora;1;120;11;Sponges;Sponges;2.67;NA;NA
12;20180915_UTP_QUADRAT_SOCBOR1_120M_2.jpg;20180915;SOCBOR1;Society;Bora;1;120;11;Sessile_Invertebrates;Sessile_Invertebrates;1.33;NA;NA
13;20180915_UTP_QUADRAT_SOCBOR1_120M_5.jpg;20180915;SOCBOR1;Society;Bora;1;120;27;Calcifying_algae;Calcifying_algae;2.67;NA;NA
14;20180915_UTP_QUADRAT_SOCBOR1_120M_5.jpg;20180915;SOCBOR1;Society;Bora;1;120;27;Sediment_substrate;Sediment_substrate;60;NA;NA
15;20180915_UTP_QUADRAT_SOCBOR1_120M_5.jpg;20180915;SOCBOR1;Society;Bora;1;120;27;Consolidate_substrate;Consolidate_substrate;14.67;NA;NA
16;20180915_UTP_QUADRAT_SOCBOR1_120M_5.jpg;20180915;SOCBOR1;Society;Bora;1;120;27;Rubble;Rubble;17.33;NA;NA
17;20180915_UTP_QUADRAT_SOCBOR1_120M_5.jpg;20180915;SOCBOR1;Society;Bora;1;120;27;Sponges;Sponges;4;NA;NA
18;20180915_UTP_QUADRAT_SOCBOR1_120M_5.jpg;20180915;SOCBOR1;Society;Bora;1;120;27;Sessile_Invertebrates;Sessile_Invertebrates;1.33;NA;NA
19;20180915_UTP_QUADRAT_SOCBOR1_120M_6.jpg;20180915;SOCBOR1;Society;Bora;1;120;28;Calcifying_algae;Calcifying_algae;1.33;NA;NA
20;20180915_UTP_QUADRAT_SOCBOR1_120M_6.jpg;20180915;SOCBOR1;Society;Bora;1;120;28;Gorgonia;Gorgonia;2.67;NA;NA
21;20180915_UTP_QUADRAT_SOCBOR1_120M_6.jpg;20180915;SOCBOR1;Society;Bora;1;120;28;Sediment_substrate;Sediment_substrate;44;NA;NA
22;20180915_UTP_QUADRAT_SOCBOR1_120M_6.jpg;20180915;SOCBOR1;Society;Bora;1;120;28;Consolidate_substrate;Consolidate_substrate;36;NA;NA
23;20180915_UTP_QUADRAT_SOCBOR1_120M_6.jpg;20180915;SOCBOR1;Society;Bora;1;120;28;Rubble;Rubble;13.33;NA;NA
24;20180915_UTP_QUADRAT_SOCBOR1_120M_6.jpg;20180915;SOCBOR1;Society;Bora;1;120;28;Sponges;Sponges;2.67;NA;NA
25;20180915_UTP_QUADRAT_SOCBOR1_120M_7.jpg;20180915;SOCBOR1;Society;Bora;1;120;29;Calcifying_algae;Calcifying_algae;1.33;NA;NA
26;20180915_UTP_QUADRAT_SOCBOR1_120M_7.jpg;20180915;SOCBOR1;Society;Bora;1;120;29;Sediment_substrate;Sediment_substrate;20;NA;NA
27;20180915_UTP_QUADRAT_SOCBOR1_120M_7.jpg;20180915;SOCBOR1;Society;Bora;1;120;29;Consolidate_substrate;Consolidate_substrate;33.33;NA;NA
28;20180915_UTP_QUADRAT_SOCBOR1_120M_7.jpg;20180915;SOCBOR1;Society;Bora;1;120;29;Rubble;Rubble;37.33;NA;NA
29;20180915_UTP_QUADRAT_SOCBOR1_120M_7.jpg;20180915;SOCBOR1;Society;Bora;1;120;29;Sand;Sand;8;NA;NA
30;20180915_UTP_QUADRAT_SOCBOR1_120M_8.jpg;20180915;SOCBOR1;Society;Bora;1;120;30;Sediment_substrate;Sediment_substrate;37.33;NA;NA
31;20180915_UTP_QUADRAT_SOCBOR1_120M_8.jpg;20180915;SOCBOR1;Society;Bora;1;120;30;Consolidate_substrate;Consolidate_substrate;10.67;NA;NA
32;20180915_UTP_QUADRAT_SOCBOR1_120M_8.jpg;20180915;SOCBOR1;Society;Bora;1;120;30;Rubble;Rubble;26.67;NA;NA
33;20180915_UTP_QUADRAT_SOCBOR1_120M_8.jpg;20180915;SOCBOR1;Society;Bora;1;120;30;Sand;Sand;17.33;NA;NA
34;20180915_UTP_QUADRAT_SOCBOR1_120M_8.jpg;20180915;SOCBOR1;Society;Bora;1;120;30;Sponges;Sponges;4;NA;NA
35;20180915_UTP_QUADRAT_SOCBOR1_120M_8.jpg;20180915;SOCBOR1;Society;Bora;1;120;30;Sessile_Invertebrates;Sessile_Invertebrates;4;NA;NA
36;20180915_UTP_QUADRAT_SOCBOR1_120M_10.jpg;20180915;SOCBOR1;Society;Bora;1;120;2;Scleractinian;Non_Id_Coral laminar;1.33;Non_Id_Coral;laminar
37;20180915_UTP_QUADRAT_SOCBOR1_120M_10.jpg;20180915;SOCBOR1;Society;Bora;1;120;2;Calcifying_algae;Calcifying_algae;1.33;NA;NA
38;20180915_UTP_QUADRAT_SOCBOR1_120M_10.jpg;20180915;SOCBOR1;Society;Bora;1;120;2;Sediment_substrate;Sediment_substrate;26.67;NA;NA
39;20180915_UTP_QUADRAT_SOCBOR1_120M_10.jpg;20180915;SOCBOR1;Society;Bora;1;120;2;Consolidate_substrate;Consolidate_substrate;26.67;NA;NA
40;20180915_UTP_QUADRAT_SOCBOR1_120M_10.jpg;20180915;SOCBOR1;Society;Bora;1;120;2;Rubble;Rubble;36;NA;NA
41;20180915_UTP_QUADRAT_SOCBOR1_120M_10.jpg;20180915;SOCBOR1;Society;Bora;1;120;2;Sponges;Sponges;2.67;NA;NA
42;20180915_UTP_QUADRAT_SOCBOR1_120M_10.jpg;20180915;SOCBOR1;Society;Bora;1;120;2;Unidentifiable;Unidentifiable;5.33;NA;NA
43;20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg;20180915;SOCBOR1;Society;Bora;1;120;3;Ulva;Ulva;1.33;NA;NA
44;20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg;20180915;SOCBOR1;Society;Bora;1;120;3;Calcifying_algae;Calcifying_algae;2.67;NA;NA
45;20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg;20180915;SOCBOR1;Society;Bora;1;120;3;Sediment_substrate;Sediment_substrate;17.33;NA;NA
46;20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg;20180915;SOCBOR1;Society;Bora;1;120;3;Consolidate_substrate;Consolidate_substrate;50.67;NA;NA
47;20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg;20180915;SOCBOR1;Society;Bora;1;120;3;Rubble;Rubble;18.67;NA;NA
48;20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg;20180915;SOCBOR1;Society;Bora;1;120;3;Sponges;Sponges;5.33;NA;NA
49;20180915_UTP_QUADRAT_SOCBOR1_120M_11.jpg;20180915;SOCBOR1;Society;Bora;1;120;3;Sessile_Invertebrates;Sessile_Invertebrates;4;NA;NA
50;20180915_UTP_QUADRAT_SOCBOR1_120M_13.jpg;20180915;SOCBOR1;Society;Bora;1;120;4;Sediment_substrate;Sediment_substrate;22.67;NA;NA
51;20180915_UTP_QUADRAT_SOCBOR1_120M_13.jpg;20180915;SOCBOR1;Society;Bora;1;120;4;Consolidate_substrate;Consolidate_substrate;61.33;NA;NA
52;20180915_UTP_QUADRAT_SOCBOR1_120M_13.jpg;20180915;SOCBOR1;Society;Bora;1;120;4;Rubble;Rubble;12;NA;NA
53;20180915_UTP_QUADRAT_SOCBOR1_120M_13.jpg;20180915;SOCBOR1;Society;Bora;1;120;4;Sessile_Invertebrates;Sessile_Invertebrates;4;NA;NA
54;20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg;20180915;SOCBOR1;Society;Bora;1;120;5;Calcifying_algae;Calcifying_algae;1.33;NA;NA
55;20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg;20180915;SOCBOR1;Society;Bora;1;120;5;Gorgonia;Gorgonia;1.33;NA;NA
56;20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg;20180915;SOCBOR1;Society;Bora;1;120;5;Black_coral;Black_coral;13.33;NA;NA
57;20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg;20180915;SOCBOR1;Society;Bora;1;120;5;Sediment_substrate;Sediment_substrate;24;NA;NA
58;20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg;20180915;SOCBOR1;Society;Bora;1;120;5;Consolidate_substrate;Consolidate_substrate;48;NA;NA
59;20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg;20180915;SOCBOR1;Society;Bora;1;120;5;Rubble;Rubble;5.33;NA;NA
60;20180915_UTP_QUADRAT_SOCBOR1_120M_14.jpg;20180915;SOCBOR1;Society;Bora;1;120;5;Sessile_Invertebrates;Sessile_Invertebrates;6.67;NA;NA
61;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Gorgonia;Gorgonia;10.67;NA;NA
62;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Unidentifiable;Unidentifiable;1.33;NA;NA
63;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Black_coral;Black_coral;8;NA;NA
64;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Sediment_substrate;Sediment_substrate;32;NA;NA
65;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Consolidate_substrate;Consolidate_substrate;33.33;NA;NA
66;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Sponges;Sponges;5.33;NA;NA
67;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Sessile_Invertebrates;Sessile_Invertebrates;5.33;NA;NA
68;20180915_UTP_QUADRAT_SOCBOR1_120M_15.jpg;20180915;SOCBOR1;Society;Bora;1;120;6;Unidentifiable;Unidentifiable;4;NA;NA
69;20180915_UTP_QUADRAT_SOCBOR1_120M_16.jpg;20180915;SOCBOR1;Society;Bora;1;120;7;Calcifying_algae;Calcifying_algae;5.33;NA;NA
70;20180915_UTP_QUADRAT_SOCBOR1_120M_16.jpg;20180915;SOCBOR1;Society;Bora;1;120;7;Black_coral;Black_coral;13.33;NA;NA
71;20180915_UTP_QUADRAT_SOCBOR1_120M_16.jpg;20180915;SOCBOR1;Society;Bora;1;120;7;Sediment_substrate;Sediment_substrate;37.33;NA;NA
72;20180915_UTP_QUADRAT_SOCBOR1_120M_16.jpg;20180915;SOCBOR1;Society;Bora;1;120;7;Consolidate_substrate;Consolidate_substrate;30.67;NA;NA
73;20180915_UTP_QUADRAT_SOCBOR1_120M_16.jpg;20180915;SOCBOR1;Society;Bora;1;120;7;Sponges;Sponges;5.33;NA;NA
74;20180915_UTP_QUADRAT_SOCBOR1_120M_16.jpg;20180915;SOCBOR1;Society;Bora;1;120;7;Sessile_Invertebrates;Sessile_Invertebrates;8;NA;NA
75;20180915_UTP_QUADRAT_SOCBOR1_120M_17.jpg;20180915;SOCBOR1;Society;Bora;1;120;8;Calcifying_algae;Calcifying_algae;6.67;NA;NA
76;20180915_UTP_QUADRAT_SOCBOR1_120M_17.jpg;20180915;SOCBOR1;Society;Bora;1;120;8;Black_coral;Black_coral;5.33;NA;NA
77;20180915_UTP_QUADRAT_SOCBOR1_120M_17.jpg;20180915;SOCBOR1;Society;Bora;1;120;8;Sediment_substrate;Sediment_substrate;33.33;NA;NA
78;20180915_UTP_QUADRAT_SOCBOR1_120M_17.jpg;20180915;SOCBOR1;Society;Bora;1;120;8;Consolidate_substrate;Consolidate_substrate;52;NA;NA
79;20180915_UTP_QUADRAT_SOCBOR1_120M_17.jpg;20180915;SOCBOR1;Society;Bora;1;120;8;Sponges;Sponges;2.67;NA;NA
80;20180915_UTP_QUADRAT_SOCBOR1_120M_18.jpg;20180915;SOCBOR1;Society;Bora;1;120;9;Macroalgae;Macroalgae;1.33;NA;NA
81;20180915_UTP_QUADRAT_SOCBOR1_120M_18.jpg;20180915;SOCBOR1;Society;Bora;1;120;9;Calcifying_algae;Calcifying_algae;10.67;NA;NA
82;20180915_UTP_QUADRAT_SOCBOR1_120M_18.jpg;20180915;SOCBOR1;Society;Bora;1;120;9;Sediment_substrate;Sediment_substrate;24;NA;NA
83;20180915_UTP_QUADRAT_SOCBOR1_120M_18.jpg;20180915;SOCBOR1;Society;Bora;1;120;9;Gorgonia;Gorgonia;2.67;NA;NA
84;20180915_UTP_QUADRAT_SOCBOR1_120M_18.jpg;20180915;SOCBOR1;Society;Bora;1;120;9;Consolidate_substrate;Consolidate_substrate;56;NA;NA
85;20180915_UTP_QUADRAT_SOCBOR1_120M_18.jpg;20180915;SOCBOR1;Society;Bora;1;120;9;Sponges;Sponges;5.33;NA;NA
86;20180915_UTP_QUADRAT_SOCBOR1_120M_19.jpg;20180915;SOCBOR1;Society;Bora;1;120;10;Gorgonia;Gorgonia;2.67;NA;NA
87;20180915_UTP_QUADRAT_SOCBOR1_120M_19.jpg;20180915;SOCBOR1;Society;Bora;1;120;10;Sediment_substrate;Sediment_substrate;16;NA;NA
88;20180915_UTP_QUADRAT_SOCBOR1_120M_19.jpg;20180915;SOCBOR1;Society;Bora;1;120;10;Consolidate_substrate;Consolidate_substrate;74.67;NA;NA
89;20180915_UTP_QUADRAT_SOCBOR1_120M_19.jpg;20180915;SOCBOR1;Society;Bora;1;120;10;Sponges;Sponges;4;NA;NA
90;20180915_UTP_QUADRAT_SOCBOR1_120M_19.jpg;20180915;SOCBOR1;Society;Bora;1;120;10;Sessile_Invertebrates;Sessile_Invertebrates;2.67;NA;NA
91;20180915_UTP_QUADRAT_SOCBOR1_120M_20.jpg;20180915;SOCBOR1;Society;Bora;1;120;12;Calcifying_algae;Calcifying_algae;4;NA;NA
92;20180915_UTP_QUADRAT_SOCBOR1_120M_20.jpg;20180915;SOCBOR1;Society;Bora;1;120;12;Gorgonia;Gorgonia;1.33;NA;NA
93;20180915_UTP_QUADRAT_SOCBOR1_120M_20.jpg;20180915;SOCBOR1;Society;Bora;1;120;12;Black_coral;Black_coral;1.33;NA;NA
94;20180915_UTP_QUADRAT_SOCBOR1_120M_20.jpg;20180915;SOCBOR1;Society;Bora;1;120;12;Sediment_substrate;Sediment_substrate;38.67;NA;NA
95;20180915_UTP_QUADRAT_SOCBOR1_120M_20.jpg;20180915;SOCBOR1;Society;Bora;1;120;12;Consolidate_substrate;Consolidate_substrate;48;NA;NA
96;20180915_UTP_QUADRAT_SOCBOR1_120M_20.jpg;20180915;SOCBOR1;Society;Bora;1;120;12;Sponges;Sponges;6.67;NA;NA
97;20180915_UTP_QUADRAT_SOCBOR1_120M_21.jpg;20180915;SOCBOR1;Society;Bora;1;120;13;Sediment_substrate;Sediment_substrate;60;NA;NA
98;20180915_UTP_QUADRAT_SOCBOR1_120M_21.jpg;20180915;SOCBOR1;Society;Bora;1;120;13;Consolidate_substrate;Consolidate_substrate;28;NA;NA
99;20180915_UTP_QUADRAT_SOCBOR1_120M_21.jpg;20180915;SOCBOR1;Society;Bora;1;120;13;Rubble;Rubble;9.33;NA;NA
100;20180915_UTP_QUADRAT_SOCBOR1_120M_21.jpg;20180915;SOCBOR1;Society;Bora;1;120;13;Sponges;Sponges;2.67;NA;NA
101;20180915_UTP_QUADRAT_SOCBOR1_120M_22.jpg;20180915;SOCBOR1;Society;Bora;1;120;14;Scleractinian;Leptoseris laminar;1.33;Leptoseris;laminar
102;20180915_UTP_QUADRAT_SOCBOR1_120M_22.jpg;20180915;SOCBOR1;Society;Bora;1;120;14;Calcifying_algae;Calcifying_algae;1.33;NA;NA
103;20180915_UTP_QUADRAT_SOCBOR1_120M_22.jpg;20180915;SOCBOR1;Society;Bora;1;120;14;Sediment_substrate;Sediment_substrate;33.33;NA;NA
104;20180915_UTP_QUADRAT_SOCBOR1_120M_22.jpg;20180915;SOCBOR1;Society;Bora;1;120;14;Consolidate_substrate;Consolidate_substrate;49.33;NA;NA
105;20180915_UTP_QUADRAT_SOCBOR1_120M_22.jpg;20180915;SOCBOR1;Society;Bora;1;120;14;Rubble;Rubble;14.67;NA;NA
106;20180915_UTP_QUADRAT_SOCBOR1_120M_23.jpg;20180915;SOCBOR1;Society;Bora;1;120;15;Calcifying_algae;Calcifying_algae;9.33;NA;NA
107;20180915_UTP_QUADRAT_SOCBOR1_120M_23.jpg;20180915;SOCBOR1;Society;Bora;1;120;15;Gorgonia;Gorgonia;5.33;NA;NA
108;20180915_UTP_QUADRAT_SOCBOR1_120M_23.jpg;20180915;SOCBOR1;Society;Bora;1;120;15;Sediment_substrate;Sediment_substrate;12;NA;NA
109;20180915_UTP_QUADRAT_SOCBOR1_120M_23.jpg;20180915;SOCBOR1;Society;Bora;1;120;15;Consolidate_substrate;Consolidate_substrate;49.33;NA;NA
110;20180915_UTP_QUADRAT_SOCBOR1_120M_23.jpg;20180915;SOCBOR1;Society;Bora;1;120;15;Rubble;Rubble;22.67;NA;NA
111;20180915_UTP_QUADRAT_SOCBOR1_120M_23.jpg;20180915;SOCBOR1;Society;Bora;1;120;15;Sponges;Sponges;1.33;NA;NA
112;20180915_UTP_QUADRAT_SOCBOR1_120M_25.jpg;20180915;SOCBOR1;Society;Bora;1;120;16;Scleractinian;Alveopora massive;1.33;Alveopora;massive
113;20180915_UTP_QUADRAT_SOCBOR1_120M_25.jpg;20180915;SOCBOR1;Society;Bora;1;120;16;Calcifying_algae;Calcifying_algae;9.33;NA;NA
114;20180915_UTP_QUADRAT_SOCBOR1_120M_25.jpg;20180915;SOCBOR1;Society;Bora;1;120;16;Sediment_substrate;Sediment_substrate;18.67;NA;NA
115;20180915_UTP_QUADRAT_SOCBOR1_120M_25.jpg;20180915;SOCBOR1;Society;Bora;1;120;16;Consolidate_substrate;Consolidate_substrate;58.67;NA;NA
116;20180915_UTP_QUADRAT_SOCBOR1_120M_25.jpg;20180915;SOCBOR1;Society;Bora;1;120;16;Sponges;Sponges;9.33;NA;NA
117;20180915_UTP_QUADRAT_SOCBOR1_120M_25.jpg;20180915;SOCBOR1;Society;Bora;1;120;16;Sessile_Invertebrates;Sessile_Invertebrates;2.67;NA;NA
118;20180915_UTP_QUADRAT_SOCBOR1_120M_26.jpg;20180915;SOCBOR1;Society;Bora;1;120;17;Calcifying_algae;Calcifying_algae;1.33;NA;NA
119;20180915_UTP_QUADRAT_SOCBOR1_120M_26.jpg;20180915;SOCBOR1;Society;Bora;1;120;17;Sediment_substrate;Sediment_substrate;49.33;NA;NA
120;20180915_UTP_QUADRAT_SOCBOR1_120M_26.jpg;20180915;SOCBOR1;Society;Bora;1;120;17;Consolidate_substrate;Consolidate_substrate;45.33;NA;NA
121;20180915_UTP_QUADRAT_SOCBOR1_120M_26.jpg;20180915;SOCBOR1;Society;Bora;1;120;17;Sponges;Sponges;2.67;NA;NA
122;20180915_UTP_QUADRAT_SOCBOR1_120M_26.jpg;20180915;SOCBOR1;Society;Bora;1;120;17;Sessile_Invertebrates;Sessile_Invertebrates;1.33;NA;NA
123;20180915_UTP_QUADRAT_SOCBOR1_120M_27.jpg;20180915;SOCBOR1;Society;Bora;1;120;18;Calcifying_algae;Calcifying_algae;2.67;NA;NA
124;20180915_UTP_QUADRAT_SOCBOR1_120M_27.jpg;20180915;SOCBOR1;Society;Bora;1;120;18;Gorgonia;Gorgonia;1.33;NA;NA
125;20180915_UTP_QUADRAT_SOCBOR1_120M_27.jpg;20180915;SOCBOR1;Society;Bora;1;120;18;Sediment_substrate;Sediment_substrate;21.33;NA;NA
126;20180915_UTP_QUADRAT_SOCBOR1_120M_27.jpg;20180915;SOCBOR1;Society;Bora;1;120;18;Consolidate_substrate;Consolidate_substrate;54.67;NA;NA
127;20180915_UTP_QUADRAT_SOCBOR1_120M_27.jpg;20180915;SOCBOR1;Society;Bora;1;120;18;Rubble;Rubble;18.67;NA;NA
128;20180915_UTP_QUADRAT_SOCBOR1_120M_27.jpg;20180915;SOCBOR1;Society;Bora;1;120;18;Sessile_Invertebrates;Sessile_Invertebrates;1.33;NA;NA
129;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Calcifying_algae;Calcifying_algae;1.33;NA;NA
130;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Gorgonia;Gorgonia;1.33;NA;NA
131;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Black_coral;Black_coral;5.33;NA;NA
132;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Sediment_substrate;Sediment_substrate;25.33;NA;NA
133;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Consolidate_substrate;Consolidate_substrate;48;NA;NA
134;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Rubble;Rubble;9.33;NA;NA
135;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Sponges;Sponges;4;NA;NA
136;20180915_UTP_QUADRAT_SOCBOR1_120M_28.jpg;20180915;SOCBOR1;Society;Bora;1;120;19;Sessile_Invertebrates;Sessile_Invertebrates;5.33;NA;NA
137;20180915_UTP_QUADRAT_SOCBOR1_120M_29.jpg;20180915;SOCBOR1;Society;Bora;1;120;20;Calcifying_algae;Calcifying_algae;1.33;NA;NA
138;20180915_UTP_QUADRAT_SOCBOR1_120M_29.jpg;20180915;SOCBOR1;Society;Bora;1;120;20;Black_coral;Black_coral;6.67;NA;NA
139;20180915_UTP_QUADRAT_SOCBOR1_120M_29.jpg;20180915;SOCBOR1;Society;Bora;1;120;20;Sediment_substrate;Sediment_substrate;40;NA;NA
140;20180915_UTP_QUADRAT_SOCBOR1_120M_29.jpg;20180915;SOCBOR1;Society;Bora;1;120;20;Consolidate_substrate;Consolidate_substrate;48;NA;NA
141;20180915_UTP_QUADRAT_SOCBOR1_120M_29.jpg;20180915;SOCBOR1;Society;Bora;1;120;20;Rubble;Rubble;1.33;NA;NA
142;20180915_UTP_QUADRAT_SOCBOR1_120M_29.jpg;20180915;SOCBOR1;Society;Bora;1;120;20;Sessile_Invertebrates;Sessile_Invertebrates;2.67;NA;NA
143;20180915_UTP_QUADRAT_SOCBOR1_120M_30.jpg;20180915;SOCBOR1;Society;Bora;1;120;21;Calcifying_algae;Calcifying_algae;5.33;NA;NA
144;20180915_UTP_QUADRAT_SOCBOR1_120M_30.jpg;20180915;SOCBOR1;Society;Bora;1;120;21;Black_coral;Black_coral;9.33;NA;NA
145;20180915_UTP_QUADRAT_SOCBOR1_120M_30.jpg;20180915;SOCBOR1;Society;Bora;1;120;21;Sediment_substrate;Sediment_substrate;72;NA;NA
146;20180915_UTP_QUADRAT_SOCBOR1_120M_30.jpg;20180915;SOCBOR1;Society;Bora;1;120;21;Consolidate_substrate;Consolidate_substrate;8;NA;NA
147;20180915_UTP_QUADRAT_SOCBOR1_120M_30.jpg;20180915;SOCBOR1;Society;Bora;1;120;21;Sponges;Sponges;5.33;NA;NA
148;20180915_UTP_QUADRAT_SOCBOR1_120M_31.jpg;20180915;SOCBOR1;Society;Bora;1;120;22;Calcifying_algae;Calcifying_algae;1.33;NA;NA
149;20180915_UTP_QUADRAT_SOCBOR1_120M_31.jpg;20180915;SOCBOR1;Society;Bora;1;120;22;Black_coral;Black_coral;4;NA;NA
150;20180915_UTP_QUADRAT_SOCBOR1_120M_31.jpg;20180915;SOCBOR1;Society;Bora;1;120;22;Sediment_substrate;Sediment_substrate;68;NA;NA
151;20180915_UTP_QUADRAT_SOCBOR1_120M_31.jpg;20180915;SOCBOR1;Society;Bora;1;120;22;Consolidate_substrate;Consolidate_substrate;17.33;NA;NA
152;20180915_UTP_QUADRAT_SOCBOR1_120M_31.jpg;20180915;SOCBOR1;Society;Bora;1;120;22;Rubble;Rubble;6.67;NA;NA
153;20180915_UTP_QUADRAT_SOCBOR1_120M_31.jpg;20180915;SOCBOR1;Society;Bora;1;120;22;Sponges;Sponges;2.67;NA;NA
154;20180915_UTP_QUADRAT_SOCBOR1_120M_32.jpg;20180915;SOCBOR1;Society;Bora;1;120;23;Gorgonia;Gorgonia;1.33;NA;NA
155;20180915_UTP_QUADRAT_SOCBOR1_120M_32.jpg;20180915;SOCBOR1;Society;Bora;1;120;23;Black_coral;Black_coral;2.67;NA;NA
156;20180915_UTP_QUADRAT_SOCBOR1_120M_32.jpg;20180915;SOCBOR1;Society;Bora;1;120;23;Sediment_substrate;Sediment_substrate;68;NA;NA
157;20180915_UTP_QUADRAT_SOCBOR1_120M_32.jpg;20180915;SOCBOR1;Society;Bora;1;120;23;Consolidate_substrate;Consolidate_substrate;16;NA;NA
158;20180915_UTP_QUADRAT_SOCBOR1_120M_32.jpg;20180915;SOCBOR1;Society;Bora;1;120;23;Sponges;Sponges;12;NA;NA
159;20180915_UTP_QUADRAT_SOCBOR1_120M_33.jpg;20180915;SOCBOR1;Society;Bora;1;120;24;Calcifying_algae;Calcifying_algae;4;NA;NA
160;20180915_UTP_QUADRAT_SOCBOR1_120M_33.jpg;20180915;SOCBOR1;Society;Bora;1;120;24;Black_coral;Black_coral;2.67;NA;NA
161;20180915_UTP_QUADRAT_SOCBOR1_120M_33.jpg;20180915;SOCBOR1;Society;Bora;1;120;24;Sediment_substrate;Sediment_substrate;42.67;NA;NA
162;20180915_UTP_QUADRAT_SOCBOR1_120M_33.jpg;20180915;SOCBOR1;Society;Bora;1;120;24;Consolidate_substrate;Consolidate_substrate;48;NA;NA
163;20180915_UTP_QUADRAT_SOCBOR1_120M_33.jpg;20180915;SOCBOR1;Society;Bora;1;120;24;Rubble;Rubble;2.67;NA;NA
164;20180915_UTP_QUADRAT_SOCBOR1_120M_34.jpg;20180915;SOCBOR1;Society;Bora;1;120;25;Calcifying_algae;Calcifying_algae;5.33;NA;NA
